,bankruptcy,bad,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,weight
139,0.0,0.0,1181.0,0.0,25.0,482.0,6.0,4.0,9871.0,49961.0,20.0,734.0,20200.0,18350.0,1500.0,b'LOAN',66.0,18794.34,102.0,5000.0,1.0,4.75
140,0.0,0.0,1182.0,,,,,,,,0.0,744.0,13995.0,15500.0,0.0,b'LEASE',36.0,14370.0,93.0,6666.67,1.0,4.75
141,0.0,0.0,1183.0,0.0,21.0,159.0,9.0,4.0,3816.0,42200.0,9.0,709.0,27674.0,29718.0,0.0,b'LEASE',63.0,28734.54,97.0,2500.0,0.0,4.75
142,0.0,0.0,1185.0,0.0,31.0,236.0,6.0,3.0,11753.0,33779.0,35.0,739.0,27400.0,23500.0,1900.0,b'LOAN',72.0,23120.510000000002,98.0,4166.67,0.0,4.75
143,0.0,1.0,1187.0,0.0,7.0,50.0,5.0,4.0,3873.0,5600.0,69.0,656.0,22256.0,18692.0,1756.0,b'LEASE',60.0,23979.3,128.0,5391.67,0.0,1.0
144,1.0,0.0,1189.0,3.0,32.0,180.0,14.0,12.0,25274.0,33834.0,75.0,670.0,21345.97,21000.0,771.4300000000001,b'LEASE',48.0,20574.54,98.0,7666.66,1.0,4.75
145,0.0,1.0,1191.0,1.0,5.0,93.0,2.0,1.0,711.0,2500.0,28.0,722.0,23362.600000000002,19848.0,0.0,b'LEASE',63.0,23362.600000000002,118.0,2864.0,0.0,1.0
146,0.0,0.0,1192.0,0.0,17.0,88.0,9.0,7.0,4087.0,44800.0,9.0,760.0,27920.0,30070.0,5830.0,b'LOAN',66.0,22190.63,74.0,4250.0,0.0,4.75
147,0.0,0.0,1193.0,2.0,46.0,516.0,16.0,11.0,31030.0,51042.0,61.0,645.0,31731.57,30780.0,1435.1000000000001,b'LEASE',63.0,30296.47,98.0,7500.0,0.0,4.75
148,0.0,0.0,1194.0,4.0,19.0,137.0,,4.0,7704.0,8097.0,95.0,677.0,16603.0,15405.0,1405.0,b'LOAN',66.0,15608.24,101.0,2336.17,0.0,4.75
149,0.0,1.0,1195.0,1.0,2.0,27.0,1.0,0.0,0.0,825.0,0.0,622.0,9978.75,10425.0,1978.75,b'LOAN',54.0,11593.75,111.0,1450.0,1.0,1.0
150,0.0,0.0,1196.0,0.0,3.0,33.0,1.0,0.0,0.0,291.0,0.0,718.0,35900.0,35085.0,2500.0,b'LOAN',72.0,38414.04,109.0,2600.0,0.0,4.75
151,0.0,1.0,1197.0,,,,,,,,0.0,,18082.12,19925.0,0.0,b'LOAN',60.0,20142.12,101.0,2916.67,1.0,1.0
152,0.0,0.0,1199.0,0.0,18.0,153.0,7.0,5.0,8642.0,32706.0,26.0,719.0,14679.0,15965.0,0.0,b'LEASE',63.0,14679.36,92.0,2200.0,0.0,4.75
153,0.0,0.0,1200.0,1.0,9.0,62.0,7.0,4.0,1143.0,5259.0,22.0,665.0,20734.0,19500.0,1500.0,b'LOAN',60.0,21385.22,110.0,15000.0,1.0,4.75
154,0.0,0.0,1201.0,1.0,8.0,168.0,4.0,1.0,5573.0,6000.0,93.0,705.0,9371.0,8800.0,1000.0,b'LOAN',60.0,8523.0,97.0,3200.0,1.0,4.75
155,0.0,1.0,1203.0,0.0,4.0,9.0,6.0,4.0,1340.0,2270.0,59.0,624.0,6400.0,6100.0,1400.0,b'LOAN',48.0,7428.7,122.0,1700.0,1.0,1.0
156,0.0,0.0,1204.0,5.0,30.0,133.0,6.0,1.0,207.0,13009.0,2.0,730.0,14669.0,12500.0,2500.0,b'LOAN',60.0,13721.02,110.0,2400.0,1.0,4.75
157,0.0,0.0,1205.0,2.0,36.0,178.0,6.0,4.0,3315.0,28800.0,12.0,771.0,22047.88,23105.0,2039.65,b'LEASE',63.0,20008.23,87.0,5100.0,1.0,4.75
158,0.0,0.0,1206.0,0.0,39.0,329.0,7.0,4.0,10633.0,74600.0,14.0,737.0,18666.97,16300.0,1000.0,b'LOAN',66.0,16925.5,108.0,6000.0,1.0,4.75
159,0.0,0.0,1207.0,0.0,6.0,51.0,3.0,1.0,501.0,500.0,100.0,708.0,30554.83,23995.0,1833.41,b'LEASE',63.0,28970.690000000002,121.0,2666.67,0.0,4.75
160,0.0,0.0,1208.0,0.0,28.0,167.0,3.0,0.0,0.0,2748.0,0.0,667.0,13062.4,12500.0,1000.0,b'LOAN',66.0,12197.4,98.0,6583.33,1.0,4.75
161,0.0,0.0,1209.0,1.0,18.0,141.0,3.0,1.0,2711.0,13500.0,20.0,,21995.22,20745.0,0.0,b'LEASE',63.0,21995.22,106.0,3083.33,0.0,4.75
162,0.0,0.0,1210.0,1.0,19.0,199.0,6.0,4.0,885.0,4970.0,18.0,747.0,17030.0,12975.0,1974.0,b'LOAN',66.0,15991.220000000001,123.0,2083.33,1.0,4.75
163,0.0,0.0,1211.0,0.0,44.0,270.0,9.0,5.0,24446.0,63001.0,39.0,688.0,20668.4,19300.0,70.11,b'LEASE',51.0,20598.29,107.0,12916.67,0.0,4.75
164,0.0,0.0,1212.0,4.0,10.0,123.0,,,,,0.0,621.0,27371.0,28172.0,0.0,b'LOAN',66.0,27396.600000000002,97.0,7192.0,0.0,4.75
165,0.0,0.0,1213.0,0.0,14.0,66.0,,1.0,134.0,26102.0,1.0,748.0,12315.0,12000.0,7000.0,b'LOAN',60.0,5450.68,45.0,3200.0,0.0,4.75
166,0.0,0.0,1214.0,0.0,10.0,383.0,,1.0,533.0,10230.0,5.0,785.0,15449.0,20100.0,3000.0,b'LEASE',36.0,12449.0,62.0,2083.33,1.0,4.75
167,0.0,0.0,1216.0,0.0,10.0,66.0,4.0,1.0,231.0,4400.0,5.0,721.0,30745.0,29275.0,0.0,b'LEASE',48.0,30745.0,105.0,2800.0,1.0,4.75
168,0.0,0.0,1217.0,0.0,12.0,85.0,,3.0,9047.0,23614.0,38.0,702.0,22987.65,21300.0,2000.0,b'LEASE',63.0,20987.65,99.0,2050.0,0.0,4.75
169,0.0,0.0,1218.0,0.0,19.0,137.0,3.0,2.0,1737.0,12862.0,14.0,749.0,22400.0,20000.0,8000.0,b'LOAN',66.0,15120.81,76.0,4000.0,1.0,4.75
170,0.0,0.0,1219.0,2.0,18.0,91.0,7.0,5.0,6536.0,34700.0,19.0,701.0,27847.0,21900.0,0.0,b'LEASE',60.0,30222.87,138.0,2583.33,1.0,4.75
171,0.0,0.0,1220.0,1.0,15.0,415.0,4.0,3.0,24816.0,24500.0,100.0,848.0,26211.0,22876.0,15411.0,b'LOAN',24.0,10075.35,44.0,10700.0,0.0,4.75
172,0.0,0.0,1221.0,6.0,9.0,49.0,3.0,2.0,1305.0,1000.0,100.0,590.0,9891.0,9075.0,2956.0,b'LOAN',48.0,9350.24,103.0,1987.0,1.0,4.75
173,0.0,0.0,1222.0,0.0,26.0,142.0,3.0,1.0,1032.0,20700.0,5.0,772.0,21384.0,17070.0,0.0,b'LEASE',63.0,21384.58,125.0,3200.0,0.0,4.75
174,0.0,0.0,1225.0,0.0,16.0,195.0,7.0,6.0,1349.0,29184.0,5.0,781.0,14503.0,12975.0,1600.0,b'LOAN',60.0,13055.44,101.0,2425.0,1.0,4.75
175,0.0,0.0,1226.0,1.0,19.0,258.0,6.0,3.0,21528.0,35755.0,60.0,654.0,30531.32,28895.0,4512.75,b'LEASE',63.0,26018.57,90.0,6500.0,0.0,4.75
176,0.0,0.0,1227.0,0.0,0.0,62.0,,,,,0.0,778.0,21649.18,21870.0,425.0,b'LEASE',48.0,21224.18,97.0,7283.34,0.0,4.75
177,0.0,0.0,1228.0,0.0,19.0,137.0,3.0,2.0,485.0,9695.0,5.0,773.0,22611.0,12400.0,11000.0,b'LOAN',66.0,12833.220000000001,103.0,2533.33,1.0,4.75
178,1.0,0.0,1229.0,10.0,21.0,134.0,3.0,1.0,3487.0,4500.0,77.0,606.0,19355.0,14865.0,4500.0,b'LEASE',60.0,20401.37,137.0,4650.0,0.0,4.75
179,0.0,0.0,1230.0,0.0,45.0,431.0,16.0,14.0,39777.0,205395.0,19.0,730.0,14569.24,16145.0,0.0,b'LEASE',42.0,14569.25,90.0,10691.67,0.0,4.75
180,0.0,1.0,1231.0,0.0,5.0,56.0,1.0,0.0,0.0,0.0,0.0,708.0,16600.0,17859.0,4300.0,b'LOAN',60.0,12455.9,70.0,2500.0,0.0,1.0
181,0.0,1.0,1232.0,10.0,20.0,74.0,10.0,9.0,6781.0,6541.0,100.0,575.0,15562.0,15546.0,0.0,b'LEASE',60.0,18644.27,120.0,2556.67,0.0,1.0
182,0.0,0.0,1233.0,0.0,14.0,162.0,3.0,2.0,2862.0,46200.0,6.0,766.0,27330.0,27850.0,3000.0,b'LOAN',60.0,25460.690000000002,91.0,5666.67,0.0,4.75
183,1.0,0.0,1234.0,7.0,13.0,94.0,4.0,2.0,1034.0,1800.0,57.0,665.0,1.0,26565.0,0.0,b'LEASE',60.0,26367.27,99.0,2500.0,0.0,4.75
184,0.0,0.0,1235.0,2.0,36.0,199.0,12.0,11.0,11221.0,48424.0,23.0,675.0,14241.5,15350.0,739.36,b'LEASE',60.0,13502.14,88.0,1666.67,0.0,4.75
185,0.0,0.0,1236.0,1.0,10.0,283.0,,3.0,5853.0,12700.0,46.0,739.0,19900.0,20682.0,1500.0,b'LOAN',60.0,18535.0,90.0,3108.33,1.0,4.75
186,0.0,1.0,1237.0,5.0,9.0,28.0,3.0,2.0,549.0,1200.0,46.0,643.0,22364.29,20955.0,105.78999999999996,b'LOAN',60.0,21407.25,102.0,2174.34,0.0,1.0
187,0.0,0.0,1238.0,0.0,7.0,27.0,4.0,3.0,4502.0,6863.0,66.0,654.0,12230.0,12500.0,0.0,b'LEASE',48.0,12230.0,98.0,1664.0,1.0,4.75
188,0.0,1.0,1239.0,5.0,15.0,68.0,4.0,3.0,3169.0,27641.0,11.0,615.0,15592.0,14802.0,2000.0,b'LOAN',60.0,15712.29,106.0,3787.67,0.0,1.0
189,0.0,0.0,1240.0,3.0,7.0,48.0,1.0,0.0,0.0,600.0,0.0,654.0,19443.0,14100.0,5443.0,b'LOAN',66.0,16372.99,116.0,3333.0,1.0,4.75
190,0.0,0.0,1242.0,1.0,19.0,253.0,2.0,1.0,692.0,34100.0,2.0,803.0,17147.0,16000.0,2000.0,b'LOAN',60.0,18792.79,117.0,5083.34,1.0,4.75
191,0.0,0.0,1244.0,0.0,43.0,239.0,9.0,3.0,9395.0,69377.0,14.0,725.0,34446.35,37813.0,1500.0,b'LEASE',63.0,32946.35,87.0,4102.91,0.0,4.75
192,0.0,0.0,1245.0,0.0,5.0,50.0,4.0,3.0,3694.0,9314.0,40.0,706.0,17000.0,20500.0,0.0,b'LEASE',60.0,17783.94,87.0,4100.0,0.0,4.75
193,0.0,1.0,1246.0,6.0,10.0,39.0,,,9998.0,9998.0,100.0,601.0,19250.0,19300.0,2000.0,b'LOAN',60.0,19677.97,102.0,1750.0,1.0,1.0
194,0.0,0.0,1247.0,0.0,34.0,130.0,8.0,4.0,6072.0,26932.0,23.0,719.0,15027.0,15000.0,0.0,b'LEASE',48.0,15027.54,100.0,6250.0,1.0,4.75
195,0.0,0.0,1249.0,1.0,5.0,61.0,2.0,1.0,385.0,500.0,77.0,646.0,11873.45,12950.0,0.0,b'LOAN',60.0,11099.45,92.0,2000.0,1.0,4.75
196,0.0,0.0,1251.0,0.0,11.0,143.0,1.0,0.0,0.0,7520.0,0.0,774.0,26431.0,24635.0,3500.0,b'LOAN',66.0,22066.27,90.0,0.0,0.0,4.75
197,0.0,0.0,1255.0,2.0,26.0,349.0,7.0,4.0,7695.0,57639.0,13.0,685.0,22990.0,21000.0,2151.0,b'LOAN',72.0,20924.170000000002,100.0,5666.67,1.0,4.75
198,0.0,0.0,1256.0,1.0,34.0,315.0,11.0,8.0,24216.0,71800.0,34.0,746.0,35460.18,38455.0,5300.0,b'LOAN',60.0,31597.31,82.0,11500.0,0.0,4.75
199,0.0,0.0,1257.0,1.0,39.0,219.0,6.0,3.0,8072.0,39062.0,21.0,748.0,6434.6,0.0,0.0,b'LOAN',60.0,6583.34,102.0,6250.0,0.0,4.75
200,0.0,0.0,1260.0,0.0,18.0,123.0,6.0,2.0,102.0,10328.0,1.0,783.0,21090.850000000002,22000.0,0.0,b'LOAN',72.0,21650.850000000002,98.0,2950.0,0.0,4.75
201,0.0,0.0,1263.0,1.0,30.0,277.0,8.0,4.0,5388.0,17400.0,31.0,689.0,9000.0,8500.0,2700.0,b'LOAN',36.0,7940.96,93.0,10000.0,1.0,4.75
202,0.0,0.0,1264.0,0.0,16.0,304.0,,1.0,2927.0,36140.0,8.0,794.0,22512.12,22000.0,6000.0,b'LOAN',60.0,16147.12,73.0,3000.0,0.0,4.75
203,0.0,0.0,1266.0,0.0,27.0,109.0,4.0,2.0,211.0,19324.0,1.0,773.0,0.0,20000.0,0.0,b'LEASE',48.0,20206.21,101.0,2226.67,1.0,4.75
204,0.0,0.0,1267.0,3.0,25.0,102.0,2.0,1.0,7741.0,11907.0,65.0,680.0,13800.0,0.0,6000.0,b'LOAN',24.0,3853.65,28.0,6500.0,0.0,4.75
205,0.0,0.0,1268.0,0.0,7.0,28.0,4.0,3.0,941.0,6037.0,16.0,708.0,14023.0,12775.0,0.0,b'LOAN',60.0,14158.0,111.0,1950.0,1.0,4.75
206,0.0,0.0,1270.0,1.0,18.0,115.0,5.0,2.0,5150.0,22330.0,23.0,712.0,32500.0,36729.0,0.0,b'LEASE',42.0,32895.0,90.0,6016.67,0.0,4.75
207,0.0,1.0,1271.0,1.0,14.0,124.0,9.0,8.0,11964.0,16780.0,71.0,657.0,8300.0,8300.0,0.0,b'LOAN',60.0,8300.0,100.0,5266.67,1.0,1.0
208,0.0,0.0,1272.0,6.0,22.0,139.0,8.0,5.0,14794.0,21494.0,69.0,645.0,20888.0,21300.0,0.0,b'LEASE',48.0,18981.72,98.0,2500.0,0.0,4.75
209,0.0,0.0,1273.0,0.0,11.0,205.0,3.0,1.0,338.0,1300.0,26.0,763.0,15709.0,18180.0,0.0,b'LEASE',60.0,16807.0,92.0,1159.1000000000001,1.0,4.75
210,0.0,0.0,1274.0,0.0,10.0,104.0,2.0,0.0,0.0,1800.0,0.0,764.0,26328.04,22024.0,0.0,b'LEASE',60.0,26963.05,122.0,4144.0,0.0,4.75
211,0.0,0.0,1275.0,2.0,19.0,185.0,11.0,9.0,13990.0,13556.0,100.0,647.0,25000.0,25500.0,2000.0,b'LOAN',72.0,23916.75,94.0,4000.0,0.0,4.75
212,0.0,1.0,1276.0,1.0,21.0,156.0,4.0,2.0,7629.0,12000.0,64.0,695.0,26877.0,18995.0,3477.0,b'LEASE',48.0,27207.75,143.0,4583.33,1.0,1.0
213,0.0,0.0,1277.0,0.0,11.0,356.0,,3.0,1379.0,14467.0,10.0,758.0,21615.0,19295.0,8891.0,b'LOAN',60.0,12490.0,66.0,3250.0,1.0,4.75
214,0.0,0.0,1281.0,0.0,14.0,128.0,4.0,2.0,999.0,4640.0,22.0,782.0,9151.25,9850.0,2000.0,b'LOAN',60.0,8290.5,84.0,3823.7200000000003,0.0,4.75
215,0.0,1.0,1282.0,9.0,28.0,165.0,13.0,12.0,2883.0,8434.0,34.0,538.0,12200.0,12700.0,0.0,b'LOAN',60.0,14328.01,113.0,4041.67,1.0,1.0
216,0.0,0.0,1283.0,5.0,19.0,78.0,9.0,3.0,5955.0,4926.0,100.0,565.0,5083.41,4450.0,1800.0,b'LOAN',24.0,3418.41,77.0,3100.0,1.0,4.75
217,1.0,0.0,1284.0,0.0,18.0,81.0,4.0,3.0,2525.0,14129.0,18.0,687.0,16125.0,14679.0,0.0,b'LEASE',60.0,17095.0,116.0,2400.0,0.0,4.75
218,0.0,0.0,1285.0,0.0,43.0,155.0,7.0,3.0,9825.0,52121.0,19.0,697.0,5053.0,6000.0,0.0,b'LOAN',48.0,5148.0,86.0,8600.0,1.0,4.75
219,0.0,0.0,1286.0,0.0,26.0,310.0,4.0,1.0,470.0,20388.0,2.0,780.0,19663.25,18750.0,500.0,b'LOAN',60.0,20806.64,111.0,4166.67,0.0,4.75
220,0.0,0.0,1287.0,0.0,32.0,125.0,5.0,3.0,2145.0,36200.0,6.0,743.0,13662.68,11500.0,0.0,b'LEASE',60.0,13562.68,119.0,5583.33,1.0,4.75
221,0.0,1.0,1288.0,0.0,21.0,259.0,5.0,2.0,3898.0,16623.0,23.0,751.0,14883.0,13485.0,0.0,b'LEASE',60.0,16878.5,125.0,1700.0,0.0,1.0
222,0.0,0.0,1289.0,0.0,6.0,45.0,,,,,0.0,683.0,18108.0,18830.0,2372.0,b'LOAN',48.0,14700.26,78.0,4583.33,1.0,4.75
223,0.0,0.0,1290.0,0.0,22.0,232.0,4.0,3.0,3236.0,32300.0,10.0,,13841.43,14000.0,7000.0,b'LOAN',48.0,7631.43,55.0,6200.0,1.0,4.75
224,0.0,1.0,1293.0,0.0,19.0,82.0,8.0,3.0,3820.0,6705.0,57.0,615.0,38000.0,37000.0,0.0,b'LOAN',66.0,38504.0,104.0,9533.33,1.0,1.0
225,0.0,0.0,1294.0,0.0,19.0,191.0,5.0,4.0,5102.0,41578.0,12.0,779.0,18000.0,18600.0,0.0,b'LEASE',60.0,18545.0,100.0,5250.0,1.0,4.75
226,0.0,1.0,1295.0,0.0,0.0,2.0,,1.0,24.0,600.0,4.0,,10700.0,10800.0,0.0,b'LOAN',66.0,12711.7,118.0,1733.33,1.0,1.0
227,0.0,1.0,1296.0,3.0,23.0,63.0,2.0,1.0,21.0,15000.0,0.0,652.0,14694.710000000001,14704.0,0.0,b'LOAN',60.0,14789.710000000001,101.0,3500.0,0.0,1.0
228,0.0,1.0,1297.0,1.0,8.0,133.0,3.0,1.0,2337.0,2500.0,93.0,683.0,15097.0,14500.0,1397.0,b'LEASE',63.0,16752.7,116.0,2460.0,1.0,1.0
229,0.0,0.0,1299.0,6.0,15.0,119.0,3.0,2.0,652.0,1864.0,35.0,618.0,19500.0,17200.0,8000.0,b'LOAN',54.0,11554.960000000001,67.0,5000.0,1.0,4.75
230,0.0,0.0,1301.0,0.0,8.0,175.0,,2.0,5631.0,6666.0,84.0,692.0,20411.0,22005.0,1400.0,b'LEASE',60.0,18392.47,86.0,5500.0,0.0,4.75
231,0.0,0.0,1302.0,22.0,27.0,127.0,,,9998.0,9998.0,100.0,806.0,10463.0,9800.0,800.0,b'LOAN',54.0,11180.34,114.0,7824.0,1.0,4.75
232,0.0,0.0,1303.0,6.0,22.0,229.0,5.0,3.0,2062.0,8224.0,25.0,654.0,15339.0,18850.0,0.0,b'LEASE',63.0,16434.0,87.0,5333.33,1.0,4.75
233,0.0,0.0,1304.0,2.0,3.0,7.0,,,,,0.0,649.0,9518.0,9975.0,0.0,b'LOAN',60.0,9759.5,98.0,5408.0,1.0,4.75
234,0.0,1.0,1305.0,0.0,25.0,110.0,9.0,6.0,28804.0,30831.0,93.0,631.0,20587.0,18738.0,1887.0,b'LEASE',60.0,19245.0,103.0,4725.0,0.0,1.0
235,1.0,1.0,1306.0,17.0,53.0,288.0,12.0,8.0,23346.0,36529.0,64.0,583.0,15818.0,15660.0,1678.0,b'LEASE',36.0,14984.06,96.0,7500.0,0.0,1.0
236,0.0,0.0,1308.0,0.0,40.0,277.0,6.0,3.0,12182.0,15200.0,80.0,638.0,21000.0,23000.0,0.0,b'LEASE',48.0,20960.0,91.0,6000.0,1.0,4.75
237,0.0,0.0,1310.0,2.0,30.0,243.0,5.0,3.0,102.0,20927.0,0.0,686.0,11300.0,10200.0,2000.0,b'LOAN',36.0,8902.4,91.0,3000.0,1.0,4.75
238,0.0,0.0,1311.0,1.0,31.0,125.0,11.0,4.0,8103.0,59138.0,14.0,715.0,30286.0,30095.0,500.0,b'LEASE',60.0,30331.0,101.0,2800.0,0.0,4.75
239,0.0,1.0,1313.0,5.0,24.0,245.0,11.0,10.0,13886.0,19278.0,72.0,617.0,18531.0,20145.0,0.0,b'LEASE',63.0,20285.69,101.0,3300.0,1.0,1.0
240,0.0,0.0,1315.0,0.0,25.0,90.0,9.0,7.0,9348.0,27574.0,34.0,687.0,9435.0,7025.0,2000.0,b'LOAN',54.0,9981.06,142.0,2000.0,1.0,4.75
241,0.0,0.0,1316.0,0.0,7.0,52.0,1.0,0.0,0.0,5750.0,0.0,708.0,24395.0,24425.0,2541.12,b'LEASE',63.0,21853.88,89.0,2050.0,1.0,4.75
242,0.0,0.0,1317.0,2.0,26.0,253.0,3.0,1.0,60.0,19300.0,0.0,744.0,24490.0,19800.0,1500.0,b'LOAN',66.0,17436.65,116.0,1916.67,0.0,4.75
243,0.0,1.0,1318.0,1.0,3.0,89.0,,1.0,342.0,10600.0,3.0,,10581.77,12575.0,0.0,b'LEASE',48.0,10581.77,84.0,1666.67,1.0,1.0
244,0.0,0.0,1319.0,1.0,23.0,131.0,5.0,3.0,10256.0,45770.0,22.0,692.0,26800.0,27100.0,0.0,b'LOAN',66.0,26876.99,99.0,7000.0,0.0,4.75
245,0.0,0.0,1320.0,0.0,23.0,143.0,2.0,2.0,4036.0,41700.0,10.0,742.0,28263.0,28675.0,8000.0,b'LOAN',72.0,20398.25,71.0,5408.33,1.0,4.75
246,0.0,0.0,1321.0,5.0,8.0,59.0,,,9998.0,9998.0,100.0,675.0,20157.0,18250.0,688.0,b'LOAN',60.0,19553.14,107.0,1664.0,0.0,4.75
247,0.0,0.0,1324.0,0.0,13.0,326.0,2.0,0.0,0.0,32200.0,0.0,773.0,6935.0,6799.0,500.0,b'LOAN',36.0,6338.78,95.0,4500.0,0.0,4.75
248,0.0,0.0,1326.0,8.0,22.0,193.0,7.0,4.0,6417.0,14375.0,45.0,646.0,14850.0,13150.0,1452.0,b'LOAN',60.0,13279.82,101.0,3000.0,1.0,4.75
249,0.0,0.0,1327.0,3.0,8.0,77.0,2.0,1.0,1182.0,1600.0,74.0,591.0,30856.0,29490.0,2000.0,b'LEASE',63.0,30596.56,104.0,4125.0,0.0,4.75
250,1.0,0.0,1330.0,2.0,16.0,256.0,6.0,4.0,5022.0,5245.0,96.0,666.0,11225.0,10650.0,500.0,b'LOAN',60.0,11874.5,111.0,2000.0,1.0,4.75
251,0.0,0.0,1331.0,0.0,14.0,254.0,3.0,2.0,3033.0,21700.0,14.0,747.0,15500.0,12925.0,2000.0,b'LOAN',60.0,15296.720000000001,118.0,2830.53,1.0,4.75
252,1.0,0.0,1332.0,9.0,25.0,114.0,7.0,2.0,443.0,588.0,75.0,647.0,22008.0,22845.0,2568.0,b'LOAN',66.0,18564.37,85.0,6833.34,0.0,4.75
253,0.0,0.0,1333.0,0.0,18.0,162.0,3.0,2.0,5089.0,38000.0,13.0,739.0,10000.0,26979.0,0.0,b'LOAN',24.0,10152.0,38.0,1666.67,0.0,4.75
254,1.0,1.0,1335.0,14.0,31.0,144.0,4.0,1.0,10.0,341.0,3.0,636.0,18244.5,17750.0,0.0,b'LEASE',63.0,18244.5,103.0,2000.0,1.0,1.0
255,0.0,1.0,1336.0,0.0,32.0,166.0,4.0,2.0,1057.0,21460.0,5.0,772.0,11908.0,12000.0,0.0,b'LEASE',48.0,12728.84,106.0,5416.67,1.0,1.0
256,0.0,0.0,1337.0,7.0,28.0,159.0,4.0,3.0,2862.0,5903.0,48.0,673.0,22540.0,25120.0,2500.0,b'LOAN',72.0,20125.0,80.0,6660.0,0.0,4.75
257,0.0,0.0,1338.0,0.0,14.0,225.0,7.0,5.0,23911.0,35400.0,68.0,709.0,24295.93,23000.0,0.0,b'LEASE',60.0,25919.73,113.0,3258.33,0.0,4.75
258,0.0,1.0,1342.0,0.0,34.0,254.0,5.0,3.0,3848.0,32738.0,12.0,760.0,96692.33,93280.0,0.0,b'LEASE',60.0,96692.33,104.0,5833.33,0.0,1.0
259,0.0,0.0,1345.0,0.0,12.0,227.0,4.0,3.0,25603.0,28730.0,89.0,732.0,5152.99,7975.0,0.0,b'LOAN',36.0,5247.99,66.0,5200.0,1.0,4.75
260,0.0,0.0,1347.0,0.0,29.0,155.0,7.0,6.0,14346.0,12600.0,100.0,690.0,14000.0,18450.0,0.0,b'LOAN',48.0,14152.0,77.0,0.0,1.0,4.75
261,0.0,0.0,1348.0,5.0,17.0,124.0,5.0,3.0,1598.0,5420.0,29.0,664.0,11400.0,12000.0,3000.0,b'LOAN',42.0,8531.56,71.0,725.0,1.0,4.75
262,0.0,0.0,1351.0,,,,,,,,0.0,,11359.0,10500.0,1000.0,b'LOAN',60.0,11750.56,112.0,1250.0,1.0,4.75
263,0.0,1.0,1352.0,7.0,15.0,142.0,5.0,1.0,192.0,133.0,100.0,654.0,10475.0,9975.0,500.0,b'LOAN',60.0,12890.52,129.0,2000.0,1.0,1.0
264,0.0,1.0,1357.0,0.0,8.0,41.0,4.0,2.0,1929.0,7500.0,26.0,688.0,7900.0,7000.0,400.0,b'LOAN',48.0,8618.47,123.0,1840.0,1.0,1.0
265,1.0,0.0,1359.0,3.0,10.0,114.0,5.0,3.0,3682.0,446.0,100.0,668.0,17715.850000000002,16950.0,1000.0,b'LOAN',60.0,17264.23,102.0,4166.67,1.0,4.75
266,0.0,0.0,1360.0,0.0,46.0,289.0,12.0,8.0,84596.0,132011.0,64.0,647.0,38500.0,40480.0,0.0,b'LEASE',39.0,38500.0,95.0,20000.0,0.0,4.75
267,1.0,0.0,1361.0,9.0,35.0,256.0,6.0,3.0,2778.0,24300.0,11.0,698.0,23494.5,24065.0,0.0,b'LEASE',60.0,23494.5,98.0,4260.0,1.0,4.75
268,0.0,0.0,1363.0,0.0,20.0,245.0,2.0,1.0,19.0,65200.0,0.0,795.0,39457.08,32335.0,4077.36,b'LEASE',63.0,35379.72,109.0,5000.0,0.0,4.75
269,0.0,0.0,1367.0,8.0,22.0,192.0,7.0,5.0,7211.0,6450.0,100.0,643.0,21009.0,21810.0,0.0,b'LEASE',60.0,21979.0,101.0,4583.33,0.0,4.75
270,1.0,0.0,1368.0,19.0,32.0,226.0,4.0,3.0,8852.0,13100.0,68.0,647.0,21207.0,20099.0,2500.0,b'LOAN',66.0,14698.0,93.0,4833.0,0.0,4.75
271,0.0,1.0,1372.0,7.0,10.0,88.0,,,,,0.0,661.0,22976.920000000002,21279.0,0.0,b'LEASE',60.0,22976.920000000002,108.0,3750.0,0.0,1.0
272,0.0,0.0,1373.0,0.0,11.0,163.0,3.0,2.0,2368.0,28360.0,8.0,791.0,22539.0,21810.0,3761.0,b'LOAN',48.0,18862.48,86.0,6000.0,0.0,4.75
273,0.0,0.0,1374.0,3.0,6.0,148.0,,0.0,0.0,29.0,0.0,655.0,10000.0,17125.0,0.0,b'LOAN',60.0,18500.0,108.0,1650.0,1.0,4.75
274,0.0,0.0,1375.0,0.0,9.0,240.0,4.0,3.0,6407.0,20014.0,32.0,776.0,29070.0,28670.0,1300.0,b'LOAN',36.0,13099.5,97.0,7083.33,0.0,4.75
275,0.0,0.0,1376.0,0.0,16.0,132.0,4.0,2.0,9324.0,28858.0,32.0,686.0,9800.0,8500.0,1000.0,b'LOAN',54.0,10213.65,120.0,3600.0,1.0,4.75
276,1.0,1.0,1377.0,2.0,6.0,64.0,2.0,0.0,0.0,134.0,0.0,663.0,11900.0,13129.0,1000.0,b'LOAN',66.0,12629.970000000001,96.0,5050.0,0.0,1.0
277,0.0,0.0,1380.0,0.0,29.0,309.0,4.0,0.0,0.0,17000.0,0.0,793.0,20300.0,19525.0,0.0,b'LOAN',66.0,21340.7,109.0,4000.0,1.0,4.75
